Issue key,Issue ID,"Custom field 
(CRM Company)",Status,Severity,Original Severity,Created,Resolved,IMT,IMT RCA,Environment,Origin,Start Date & Time,End Date & Time,Downtime,"Issue classification
(Application/Platform)"
TSR-332020,517991,Customer 32,Permanently Closed,Severity 1,Severity 1,6-15-22 5:03 AM,6-15-22 5:57 AM,,,,Internal,6-15-22 5:03 AM,6-15-22 5:25 AM,,
TSR-330065,515902,Customer 32,Permanently Closed,Severity 1,Severity 1,6-12-22 1:19 AM,6-12-22 1:26 AM,,,,Internal,6-12-22 1:19 AM,6-12-22 1:26 AM,,
TSR-319422 ,n/a,Customer 33,Resolved,SEV1,n/a,n/a,n/a,,,,Client,5-27-22 4:23 AM,5-27-22 9:01 AM,4:38:00,Platform
TSR-310527,n/a,Customer 33,Resolved,SEV1,n/a,n/a,n/a,,,,Client,5-12-22 9:20 PM,5-12-22 9:37 PM,0:17:00,Platform
TSR-404976,597552,Customer 33,Permanently Closed,Severity 1,Severity 1,29-09-2022 09:50,29-09-2022 10:28,Yes,No,Production,Internal,9-29-22 9:50 AM,9-29-22 10:28 AM,,Application
TSR-402350,594700,Customer 33,Permanently Closed,Severity 1,Severity 1,26-09-2022 11:46,26-09-2022 12:53,Yes,No,Production,Internal,9-26-22 11:46 AM,9-26-22 12:53 PM,,Platform
TSR-401757,594065,Customer 33,Permanently Closed,Severity 1,Severity 1,24-09-2022 01:53,24-09-2022 03:47,Yes,No,Production,Internal,9-24-22 1:53 AM,9-24-22 1:59 AM,,Application
TSR-398601,590586,Customer 33,Permanently Closed,Severity 1,Severity 1,20-09-2022 11:27,20-09-2022 12:11,Yes,No,Production,Internal,9-20-22 11:27 AM,9-20-22 12:11 PM,,Platform
TSR-393507,584999,Customer 33,Permanently Closed,Severity 1,Severity 1,12-09-2022 15:21,12-09-2022 16:11,Yes,No,Production,Internal,9-12-22 3:21 PM,9-12-22 4:11 PM,,Platform
TSR-392811,584245,Customer 33,Permanently Closed,Severity 1,Severity 1,10-09-2022 02:57,10-09-2022 09:04,Yes,No,Production,Client,9-10-22 2:57 AM,9-10-22 8:30 AM,,Application
TSR-392351,583754,Customer 33,Permanently Closed,Severity 1,Severity 1,09-09-2022 14:41,09-09-2022 15:26,Yes,No,Production,Internal,9-9-22 2:41 PM,9-9-22 2:57 PM,,Application
TSR-390179,581377,Customer 33,Permanently Closed,Severity 1,Severity 1,06-09-2022 22:03,06-09-2022 23:48,Yes,No,Production,Internal,9-6-22 10:03 PM,9-6-22 11:01 PM,,Platform
TSR-390127,581320,Customer 33,Permanently Closed,Severity 1,Severity 1,06-09-2022 20:37,06-09-2022 21:26,Yes,No,Production,Internal,9-6-22 8:37 PM,9-6-22 9:23 PM,,Application
TSR-390010,581197,Customer 33,Permanently Closed,Severity 1,Severity 1,06-09-2022 18:27,06-09-2022 19:40,Yes,No,Production,Internal,9-6-22 6:27 PM,9-6-22 7:39 PM,,Application
TSR-388151,579197,Customer 33,Permanently Closed,Severity 1,Severity 1,02-09-2022 20:53,03-09-2022 00:03,Yes,No,Production,Internal,9-2-22 8:53 PM,9-3-22 12:03 AM,,Application
TSR-387979,579008,Customer 33,Permanently Closed,Severity 1,Severity 1,02-09-2022 17:50,03-09-2022 04:21,Yes,No,Production,Internal,9-2-22 8:30 PM,9-3-22 1:00 AM,,Application
TSR-386871,577792,Customer 33,Permanently Closed,Severity 1,Severity 1,01-09-2022 12:01,01-09-2022 13:44,Yes,No,Production,Internal,9-1-22 12:01 PM,9-1-22 1:44 PM,0:07:00,Application
TSR-385561,576384,Customer 33,Permanently Closed,Severity 1,Severity 1,8-30-22 11:13 PM,8-31-22 1:20 AM,Yes,No,Production,Client,8-30-22 11:13 PM,8-30-22 11:19 PM,0:01:00,Application
TSR-382729,573299,Customer 33,Permanently Closed,Severity 1,Severity 1,8-26-22 2:06 PM,8-26-22 2:46 PM,Yes,No,Production,Internal,8-26-22 2:06 PM,8-26-22 2:46 PM,,Platform
TSR-378516,568410,Customer 33,Pending client confirmation,Severity 1,Severity 1,8-20-22 5:02 PM,8-20-22 5:56 PM,No,No,Production,Internal,8-20-22 5:02 PM,8-20-22 5:56 PM,,Application
TSR-378513,568407,Customer 33,Permanently Closed,Severity 1,Severity 1,8-20-22 4:58 PM,8-20-22 5:56 PM,No,No,Production,Internal,8-20-22 4:58 PM,8-20-22 5:56 PM,,Application
TSR-375617,565237,Customer 33,Permanently Closed,Severity 1,Severity 1,8-16-22 9:09 PM,8-16-22 9:38 PM,Yes,No,Production,Internal,8-16-22 9:09 PM,8-16-22 9:38 PM,,Application
TSR-374798,564345,Customer 33,Permanently Closed,Severity 1,Severity 1,8-15-22 9:26 PM,8-15-22 10:47 PM,Yes,No,Production,Internal,8-15-22 9:26 PM,8-15-22 10:37 PM,,Platform
TSR-374625,564168,Customer 33,Permanently Closed,Severity 1,Severity 1,8-15-22 3:26 PM,8-15-22 4:10 PM,Yes,No,Production,Internal,8-15-22 3:26 PM,8-15-22 4:10 PM,,Platform
TSR-374623,564166,Customer 33,Permanently Closed,Severity 1,Severity 1,8-15-22 3:19 PM,8-15-22 3:31 PM,Yes,No,Production,Internal,8-15-22 3:19 PM,8-15-22 3:31 PM,,Platform
TSR-374117,563641,Customer 33,Permanently Closed,Severity 1,Severity 1,8-13-22 9:14 AM,8-13-22 10:33 AM,No,No,Production,Internal,8-13-22 9:14 AM,8-13-22 9:55 AM,,Application
TSR-373881,563379,Customer 33,Permanently Closed,Severity 1,Severity 1,8-12-22 7:20 PM,8-13-22 1:50 AM,No,No,Production,Internal,8-12-22 7:20 PM,8-12-22 10:30 PM,,Application
TSR-373559,563041,Customer 33,Permanently Closed,Severity 1,Severity 1,8-12-22 1:07 PM,8-12-22 1:56 PM,Yes,No,Production,Internal,12-08-2022 13:07,12-08-2022 13:53,,Application
TSR-371859,561193,Customer 33,Permanently Closed,Severity 1,Severity 1,8-10-22 2:27 PM,8-10-22 5:04 PM,Yes,No,Production,Internal,8-10-22 2:27 PM,8-10-22 5:02 PM,,Application
TSR-369243,558339,Customer 33,Permanently Closed,Severity 1,Severity 1,8-6-22 12:54 AM,8-6-22 2:56 AM,Yes,No,Production,Client,8-6-22 12:48 AM,8-6-22 12:56 AM,0:08:00,Application
TSR-368449,557496,Customer 33,Permanently Closed,Severity 1,Severity 1,8-5-22 3:50 AM,8-5-22 4:30 AM,Yes,No,Production,Internal,8-5-22 3:33 AM,8-5-22 4:10 AM,,Application
TSR-368001,557013,Customer 33,Permanently Closed,Severity 1,Severity 1,8-4-22 4:24 PM,8-4-22 6:35 PM,Yes,No,Production,Internal,8-4-22 4:24 PM,8-4-22 6:35 PM,,Platform
TSR-367080,556012,Customer 33,Permanently Closed,Severity 1,Severity 1,8-3-22 3:01 PM,8-3-22 4:23 PM,No,Yes,Production,Internal,8-3-22 3:01 AM,8-3-22 4:22 AM,,Platform
TSR-366764,555651,Customer 33,Permanently Closed,Severity 1,Severity 1,8-3-22 7:14 AM,8-3-22 8:10 AM,Yes,No,Production,Internal,8-3-22 7:14 AM,8-3-22 7:54 AM,,Application
TSR-366279,555119,Customer 33,Permanently Closed,Severity 1,Severity 1,8-2-22 4:33 PM,8-2-22 5:22 PM,Yes,No,Production,Internal,8-2-22 4:33 PM,8-2-22 5:22 PM,,Platform
TSR-363444,552058,Customer 33,Pending client confirmation,Severity 1,Severity 1,7-28-22 9:55 PM,7-28-22 11:05 PM,,,,Internal,7-28-22 9:55 PM,7-28-22 10:08 PM,,Application
TSR-359420,547706,Customer 33,Pending client confirmation,Severity 1,Severity 1,7-23-22 4:47 PM,7-23-22 5:31 PM,,,,Internal,7-23-22 4:47 PM,7-23-22 5:10 PM,,Application
TSR-359417,547703,Customer 33,Permanently Closed,Severity 1,Severity 1,7-23-22 4:36 PM,7-23-22 5:04 PM,,,,Internal,7-23-22 4:36 PM,7-23-22 4:52 PM,,Application
TSR-357673,545914,Customer 33,Permanently Closed,Severity 1,Severity 1,7-22-22 12:48 PM,7-22-22 2:46 PM,,,,Internal,7-22-22 12:48 PM,7-22-22 2:46 PM,,Application
TSR-357410,545621,Customer 33,Permanently Closed,Severity 1,Severity 1,7-22-22 3:06 AM,7-22-22 12:53 PM,,,,Internal,7-22-22 3:06 AM,7-22-22 12:00 PM,,Application
TSR-355691,543768,Customer 33,Permanently Closed,Severity 1,Severity 1,7-20-22 6:44 AM,7-20-22 7:48 AM,,,,Client,7-20-22 6:44 AM,7-20-22 7:48 AM,0:30:00,Application
TSR-355688,543765,Customer 33,Permanently Closed,Severity 1,Severity 1,7-20-22 6:42 AM,7-20-22 8:16 AM,,,,Internal,7-20-22 6:42 AM,7-20-22 8:16 AM,0:30:00,Application
TSR-355062,543073,Customer 33,Permanently Closed,Severity 1,Severity 1,7-19-22 2:07 PM,7-19-22 3:11 PM,,,,Internal,7-19-22 1:58 PM,7-19-22 2:02 PM,,Application
TSR-354703,542679,Customer 33,Permanently Closed,Severity 1,Severity 1,7-19-22 1:19 AM,7-19-22 1:33 AM,,,,Internal,7-19-22 1:19 AM,7-19-22 1:33 AM,,Application
TSR-353598,541460,Customer 33,Permanently Closed,Severity 1,Severity 1,7-16-22 2:06 PM,7-17-22 7:04 AM,,,,Internal,7-16-22 1:58 PM,7-16-22 2:02 PM,,Application
TSR-350808,538440,Customer 33,Permanently Closed,Severity 1,Severity 1,7-13-22 12:14 AM,7-13-22 1:09 AM,,,,Client,7-13-22 12:14 AM,7-13-22 12:16 AM,0:09:00,Platform
TSR-350801,538432,Customer 33,Permanently Closed,Severity 1,Severity 1,7-13-22 12:07 AM,7-13-22 1:40 AM,,,,Internal,7-13-22 12:07 AM,7-13-22 12:16 AM,,Platform
TSR-350673,538296,Customer 33,Permanently Closed,Severity 1,Severity 2,7-12-22 9:10 PM,7-12-22 9:22 PM,,,,Internal,7-12-22 8:32 PM,7-12-22 9:16 PM,,Application
TSR-349758,537276,Customer 33,Permanently Closed,Severity 1,Severity 1,7-11-22 9:15 PM,7-11-22 9:55 PM,,,,Internal,7-11-22 9:05 PM,7-11-22 9:09 PM,,Application
TSR-348707,536146,Customer 33,Permanently Closed,Severity 1,Severity 1,7-8-22 10:25 PM,7-9-22 11:47 AM,,,,Internal,7-8-22 10:25 PM,7-9-22 11:47 AM,,Application
TSR-346836,534140,Customer 33,Permanently Closed,Severity 1,Severity 1,7-6-22 9:04 PM,7-7-22 8:25 AM,,,,Internal,7-6-22 9:04 PM,7-6-22 10:38 PM,,Application
TSR-346832,534136,Customer 33,Permanently Closed,Severity 1,Severity 1,7-6-22 8:55 PM,7-7-22 3:34 AM,,,,Client,7-6-22 8:55 PM,7-6-22 10:38 PM,,Application
TSR-345573,532768,Customer 33,Permanently Closed,Severity 1,Severity 1,7-5-22 3:30 PM,7-5-22 4:27 PM,,,,Internal,7-5-22 3:23 PM,7-5-22 4:05 PM,,Application
TSR-344219,531311,Customer 33,Permanently Closed,Severity 1,Severity 1,7-2-22 10:50 PM,7-3-22 12:36 AM,,,,Internal,7-2-22 10:50 PM,7-3-22 12:30 AM,,Application
TSR-343757,530836,Customer 33,Permanently Closed,Severity 1,Severity 1,7-1-22 7:19 PM,7-1-22 10:21 PM,,,,Internal,7-1-22 7:13 PM,7-1-22 9:55 PM,,Application
TSR-343492,530553,Customer 33,Permanently Closed,Severity 1,Severity 1,7-1-22 2:40 PM,7-1-22 4:33 PM,,,,Internal,7-1-22 2:34 PM,7-1-22 2:38 PM,,Application
TSR-343000,530013,Customer 33,Permanently Closed,Severity 1,Severity 1,6-30-22 11:33 PM,7-1-22 3:29 AM,,,,Internal,6-30-22 11:33 PM,7-1-22 3:29 AM,,
TSR-342994,530006,Customer 33,Permanently Closed,Severity 1,Severity 1,6-30-22 11:16 PM,7-1-22 12:11 PM,,,,Internal,6-30-22 11:01 PM,7-1-22 3:31 AM,,
TSR-342474,529429,Customer 33,Pending client confirmation,Severity 1,Severity 1,6-30-22 2:17 PM,6-30-22 7:06 PM,,,,Internal,6-30-22 2:17 PM,6-30-22 5:45 PM,0:45:00,Application
TSR-337593,524154,Customer 33,Permanently Closed,Severity 1,Severity 1,6-23-22 2:09 PM,6-23-22 2:41 PM,,,,Internal,6-23-22 2:09 PM,6-23-22 2:41 PM,,
TSR-337304,523818,Customer 33,Permanently Closed,Severity 1,Severity 1,6-23-22 3:49 AM,6-23-22 5:45 AM,,,,Client,6-23-22 3:49 AM,6-23-22 5:26 AM,,
TSR-336436,522848,Customer 33,Permanently Closed,Severity 1,Severity 1,6-22-22 2:25 AM,6-22-22 2:43 AM,,,,Internal,6-22-22 2:25 AM,6-22-22 2:40 AM,,
TSR-334479,520729,Customer 33,Permanently Closed,Severity 1,Severity 1,6-18-22 4:13 PM,6-18-22 6:26 PM,,,,Internal,6-18-22 4:13 PM,6-18-22 6:25 PM,,
TSR-333398,519532,Customer 33,Permanently Closed,Severity 1,Severity 1,6-16-22 6:47 PM,6-16-22 8:56 PM,,,,Client,6-16-22 6:47 PM,6-16-22 8:56 PM,,
TSR-332828,518885,Customer 33,Permanently Closed,Severity 1,Severity 1,6-16-22 2:06 AM,6-16-22 4:26 AM,,,,Internal,6-16-22 2:06 AM,6-16-22 3:31 AM,,
TSR-331404,517328,Customer 33,Permanently Closed,Severity 1,Severity 1,6-14-22 2:13 PM,6-14-22 4:49 PM,,,,Internal,6-14-22 2:01 PM,6-14-22 4:32 PM,,
TSR-329952,515787,Customer 33,Permanently Closed,Severity 1,Severity 1,6-11-22 1:09 PM,6-11-22 1:39 PM,,,,Internal,6-11-22 1:09 PM,6-11-22 1:39 PM,,
TSR-329879,515714,Customer 33,Permanently Closed,Severity 1,Severity 1,6-11-22 5:36 AM,6-11-22 6:21 AM,,,,Internal,6-11-22 5:36 AM,6-11-22 6:18 AM,,
TSR-328836,514593,Customer 33,Permanently Closed,Severity 1,Severity 1,6-10-22 2:12 AM,6-10-22 2:27 AM,,,,Internal,6-10-22 2:12 AM,6-10-22 2:22 AM,0:03:00,Application
TSR-327006,512579,Customer 33,Permanently Closed,Severity 1,Severity 1,6-7-22 8:35 PM,6-9-22 1:18 AM,,,,Client,6-7-22 8:35 PM,6-7-22 10:24 PM,,
TSR-326905,512471,Customer 33,Permanently Closed,Severity 1,Severity 1,6-7-22 6:59 PM,6-7-22 9:04 PM,,,,Internal,6-7-22 6:59 PM,6-7-22 7:53 PM,,
TSR-326125,511625,Customer 33,Permanently Closed,Severity 1,Severity 1,6-6-22 8:01 PM,6-6-22 10:17 PM,,,,Internal,6-6-22 8:01 PM,6-6-22 10:00 PM,,
TSR-325406,510792,Customer 33,Permanently Closed,Severity 1,Severity 1,6-4-22 6:27 PM,6-4-22 8:46 PM,,,,Internal,6-4-22 7:37 PM,6-4-22 8:02 PM,,
TSR-324848,510212,Customer 33,Pending client confirmation,Severity 1,Severity 1,6-3-22 7:35 PM,6-3-22 9:53 PM,,,,Internal,6-3-22 7:35 PM,6-3-22 9:52 PM,,
TSR-324283,509574,Customer 33,Permanently Closed,Severity 1,Severity 1,6-2-22 10:58 PM,6-3-22 12:31 AM,,,,Internal,6-2-22 10:58 PM,6-3-22 12:23 AM,,
TSR-323810,509073,Customer 33,Permanently Closed,Severity 1,Severity 1,6-2-22 11:53 AM,6-2-22 1:31 PM,,,,Internal,6-2-22 11:53 AM,6-2-22 1:31 PM,,
TSR-323626,508863,Customer 33,Permanently Closed,Severity 1,Severity 1,6-2-22 4:10 AM,6-2-22 6:04 AM,,,,Internal,6-2-22 4:10 AM,6-2-22 6:04 AM,,
TSR-315888,n/a,Customer 34,Resolved,SEV1,n/a,n/a,n/a,,,,Internal,5-21-22 8:53 AM,5-21-22 9:11 AM,0:18:00,Platform
TSR-369914,559024,Customer 34,Permanently Closed,Severity 1,Severity 1,8-8-22 11:47 AM,8-8-22 12:01 PM,Yes,No,Production,Internal,8-8-22 11:38 AM,8-8-22 12:01 PM,,Platform
TSR-369684,558788,Customer 34,Permanently Closed,Severity 1,Severity 1,8-7-22 6:05 PM,8-7-22 9:11 PM,Yes,No,Production,Internal,8-7-22 6:05 PM,8-7-22 6:25 PM,,Platform
TSR-369663,558767,Customer 34,Permanently Closed,Severity 1,Severity 2,8-7-22 4:24 PM,8-7-22 6:27 PM,Yes,No,Production,Client,8-7-22 4:24 PM,8-7-22 5:00 PM,,Application
TSR-367851,556853,Customer 34,Permanently Closed,Severity 1,Severity 1,8-4-22 1:20 PM,8-4-22 5:14 PM,Yes,No,Production,Internal,8-4-22 1:20 PM,8-4-22 4:43 PM,,Application
TSR-365310,554039,Customer 34,Permanently Closed,Severity 1,Severity 1,8-1-22 1:51 PM,8-1-22 9:49 PM,Yes,No,Production,Internal,8-1-22 1:51 PM,8-1-22 9:49 PM,,Application
TSR-359562,547848,Customer 34,Pending client confirmation,Severity 1,Severity 1,7-24-22 11:24 AM,7-24-22 12:13 PM,,,,Internal,7-24-22 11:24 AM,7-24-22 12:13 PM,,Platform
TSR-357605,545833,Customer 34,Permanently Closed,Severity 1,Severity 1,7-22-22 11:23 AM,7-22-22 11:35 AM,,,,Internal,7-22-22 11:23 AM,7-22-22 11:35 AM,,Platform
TSR-343427,530473,Customer 34,Permanently Closed,Severity 1,Severity 1,7-1-22 1:22 PM,7-1-22 1:51 PM,,,,Internal,7-1-22 1:22 PM,7-1-22 1:51 PM,,Platform
TSR-342553,529511,Customer 34,Pending client confirmation,Severity 1,Severity 1,6-30-22 3:39 PM,6-30-22 5:22 PM,,,,Internal,6-30-22 3:39 PM,6-30-22 5:22 PM,,
TSR-340683,527489,Customer 34,Pending client confirmation,Severity 1,Severity 2,6-28-22 5:32 PM,6-28-22 5:47 PM,,,,Internal,6-28-22 5:32 PM,6-28-22 5:47 PM,,
TSR-340640,527442,Customer 34,Permanently Closed,Severity 1,Severity 1,6-28-22 4:23 PM,6-28-22 6:49 PM,,,,Internal,6-28-22 4:23 PM,6-28-22 6:49 PM,,
TSR-338891,525555,Customer 34,Permanently Closed,Severity 1,Severity 1,6-25-22 3:04 AM,6-25-22 5:00 AM,,,,Internal,6-25-22 3:04 AM,6-25-22 5:00 AM,,
TSR-338766,525421,Customer 34,Permanently Closed,Severity 1,Severity 1,6-24-22 8:41 PM,6-24-22 9:39 PM,,,,Internal,6-24-22 8:41 PM,6-24-22 9:39 PM,,
TSR-335831,522191,Customer 34,Permanently Closed,Severity 1,Severity 1,6-21-22 12:31 PM,6-21-22 1:40 PM,,,,Internal,6-21-22 12:31 PM,6-21-22 1:40 PM,,
TSR-332637,518678,Customer 34,Permanently Closed,Severity 1,Severity 1,6-15-22 8:27 PM,6-15-22 8:41 PM,,,,Internal,6-15-22 8:15 PM,6-15-22 8:36 PM,,
TSR-330154,515992,Customer 34,Permanently Closed,Severity 1,Severity 1,6-12-22 4:05 PM,6-12-22 4:29 PM,,,,Internal,6-12-22 3:59 PM,6-12-22 4:22 PM,,
TSR-329109,514904,Customer 34,Permanently Closed,Severity 1,Severity 1,6-10-22 1:15 PM,6-10-22 2:41 PM,,,,Internal,6-10-22 1:15 PM,6-10-22 2:41 PM,,
TSR-329099,514893,Customer 34,Permanently Closed,Severity 1,Severity 1,6-10-22 12:59 PM,6-10-22 8:07 PM,,,,Internal,6-10-22 12:59 PM,6-10-22 8:07 PM,,
TSR-328446,514165,Customer 34,Permanently Closed,Severity 1,Severity 1,6-9-22 4:06 PM,6-9-22 4:56 PM,,,,Internal,6-9-22 4:06 PM,6-9-22 4:56 PM,,
TSR-328403,514118,Customer 34,Permanently Closed,Severity 1,Severity 1,6-9-22 2:59 PM,6-9-22 4:34 PM,,,,Internal,6-9-22 2:05 PM,6-9-22 3:40 PM,,
TSR-323996,509274,Customer 34,Permanently Closed,Severity 1,Severity 1,6-2-22 3:49 PM,6-2-22 4:27 PM,,,,Internal,6-2-22 3:49 PM,6-2-22 4:26 PM,,
TSR-322802,507992,Customer 34,Permanently Closed,Severity 1,Severity 1,6-1-22 10:55 AM,6-1-22 11:54 AM,,,,Internal,6-1-22 10:55 AM,6-1-22 11:54 AM,,
TSR-308916,n/a,Customer 35,Resolved,SEV1,n/a,n/a,n/a,,,,Internal,5-10-22 10:22 PM,5-10-22 10:37 PM,0:15:00,Platform
TSR-399283,591343,Customer 35,Permanently Closed,Severity 1,Severity 1,21-09-2022 00:38,21-09-2022 01:35,Yes,No,Production,Client,9-21-22 12:38 AM,9-21-22 1:29 AM,0:51:00,Application
TSR-399278,591337,Customer 35,Permanently Closed,Severity 1,Severity 1,21-09-2022 00:30,21-09-2022 01:00,Yes,No,Production,Internal,9-21-22 12:30 AM,9-21-22 1:29 AM,,Application
TSR-396477,588253,Customer 35,Permanently Closed,Severity 1,Severity 3,16-09-2022 01:33,16-09-2022 04:47,Yes,No,Production,Client,9-16-22 3:11 AM,9-16-22 4:36 AM,,Platform
TSR-396439,588208,Customer 35,Permanently Closed,Severity 1,Severity 1,16-09-2022 00:03,16-09-2022 03:11,Yes,No,Production,Internal,9-16-22 12:03 AM,9-16-22 3:00 AM,,Application
TSR-394706,586332,Customer 35,Permanently Closed,Severity 1,Severity 1,13-09-2022 23:58,14-09-2022 01:22,Yes,No,Production,Internal,9-13-22 11:58 PM,9-14-22 1:20 AM,,Application
TSR-390411,581650,Customer 35,Permanently Closed,Severity 1,Severity 1,07-09-2022 08:57,07-09-2022 09:19,Yes,No,Production,Internal,9-7-22 8:57 AM,9-7-22 9:19 AM,,Application
TSR-390163,581358,Customer 35,Permanently Closed,Severity 1,Severity 1,06-09-2022 21:29,06-09-2022 22:28,Yes,No,Production,Internal,9-6-22 9:29 PM,9-6-22 10:27 PM,,Application
TSR-389358,580492,Customer 35,Permanently Closed,Severity 1,Severity 1,05-09-2022 21:29,05-09-2022 22:15,Yes,No,Production,Internal,9-5-22 9:02 PM,9-5-22 10:15 PM,,Application
TSR-386431,577306,Customer 35,Permanently Closed,Severity 1,Severity 1,8-31-22 9:35 PM,8-31-22 11:18 PM,Yes,No,Production,Internal,8-31-22 8:35 PM,8-31-22 11:16 PM,,Application
TSR-384541,575247,Customer 35,Permanently Closed,Severity 1,Severity 1,8-29-22 11:01 PM,8-29-22 11:24 PM,No,No,Production,Internal,8-29-22 11:01 PM,8-29-22 11:23 PM,,Platform
TSR-380994,571404,Customer 35,Permanently Closed,Severity 1,Severity 1,8-24-22 4:12 PM,8-24-22 6:18 PM,Yes,No,Production,Internal,8-24-22 4:12 PM,8-24-22 6:11 PM,,Application
TSR-379548,569501,Customer 35,Permanently Closed,Severity 1,Severity 1,8-22-22 11:27 PM,8-23-22 12:33 AM,Yes,No,Production,Internal,8-22-22 11:27 PM,8-23-22 12:33 AM,,Application
TSR-353293,541138,Customer 35,Permanently Closed,Severity 1,Severity 1,7-15-22 9:01 PM,7-15-22 9:50 PM,,,,Internal,7-15-22 9:01 PM,7-15-22 9:48 PM,,Application
TSR-352576,540369,Customer 35,Permanently Closed,Severity 1,Severity 1,7-14-22 10:55 PM,7-14-22 11:40 PM,,,,Internal,7-14-22 10:55 PM,7-14-22 11:25 PM,,Application
TSR-351444,539136,Customer 35,Permanently Closed,Severity 1,Severity 1,7-13-22 4:44 PM,7-13-22 6:34 PM,,,,Client,7-13-22 4:36 PM,7-13-22 4:59 PM,0:23:00,Application
TSR-348763,536204,Customer 35,Permanently Closed,Severity 1,Severity 1,7-8-22 11:59 PM,7-9-22 1:44 AM,,,,Internal,7-8-22 11:59 PM,7-9-22 1:39 AM,,Application
TSR-348710,536149,Customer 35,Permanently Closed,Severity 1,Severity 1,7-8-22 10:36 PM,7-9-22 12:29 AM,,,,Internal,7-8-22 10:36 PM,7-9-22 12:28 AM,,Platform
TSR-345163,532326,Customer 35,Permanently Closed,Severity 1,Severity 1,7-5-22 12:09 AM,7-5-22 12:34 AM,,,,Internal,7-5-22 12:09 AM,7-5-22 12:28 AM,,Platform
TSR-343873,530957,Customer 35,Permanently Closed,Severity 1,Severity 1,7-1-22 9:51 PM,7-1-22 10:44 PM,,,,Internal,7-1-22 9:51 PM,7-1-22 10:33 PM,,Application
TSR-342924,529933,Customer 35,Permanently Closed,Severity 1,Severity 1,6-30-22 9:55 PM,6-30-22 11:08 PM,,,,Internal,6-30-22 9:55 PM,6-30-22 10:44 PM,,
TSR-339435,526104,Customer 35,Permanently Closed,Severity 1,Severity 1,6-27-22 2:01 AM,6-27-22 2:10 AM,,,,Internal,6-27-22 2:01 AM,6-27-22 2:10 AM,,
TSR-339207,525873,Customer 35,Permanently Closed,Severity 1,Severity 1,6-26-22 1:49 AM,6-26-22 2:29 AM,,,,Internal,6-26-22 1:49 AM,6-26-22 2:29 AM,,
TSR-338069,524661,Customer 35,Permanently Closed,Severity 1,Severity 1,6-24-22 1:38 AM,6-24-22 3:03 AM,,,,Internal,6-24-22 1:38 AM,6-24-22 3:02 AM,,
TSR-337197,523703,Customer 35,Permanently Closed,Severity 1,Severity 1,6-23-22 12:29 AM,6-23-22 1:58 AM,,,,Internal,6-23-22 12:29 AM,6-23-22 1:58 AM,,
TSR-334799,521053,Customer 35,Permanently Closed,Severity 1,Severity 1,6-20-22 1:52 AM,6-20-22 2:10 AM,,,,Internal,6-20-22 1:52 AM,6-20-22 2:10 AM,,
TSR-334318,520557,Customer 35,Permanently Closed,Severity 1,Severity 1,6-18-22 12:04 AM,6-18-22 12:40 AM,,,,Internal,6-18-22 12:04 AM,6-18-22 12:40 AM,,
TSR-333648,519808,Customer 35,Permanently Closed,Severity 1,Severity 1,6-17-22 1:53 AM,6-17-22 2:29 AM,,,,Internal,6-17-22 1:53 AM,6-17-22 2:29 AM,,
TSR-331925,517895,Customer 35,Permanently Closed,Severity 1,Severity 1,6-15-22 1:40 AM,6-15-22 2:09 AM,,,,Internal,6-15-22 1:40 AM,6-15-22 2:09 AM,,
TSR-331847,517808,Customer 35,Permanently Closed,Severity 1,Severity 1,6-14-22 10:44 PM,6-14-22 11:32 PM,,,,Internal,6-14-22 10:44 PM,6-14-22 11:32 PM,,
TSR-330064,515901,Customer 35,Permanently Closed,Severity 1,Severity 1,6-12-22 1:12 AM,6-12-22 1:30 AM,,,,Internal,6-12-22 1:12 AM,6-12-22 1:29 AM,,
TSR-329126,514921,Customer 35,Permanently Closed,Severity 1,Severity 1,6-10-22 1:36 PM,6-10-22 4:33 PM,,,,Internal,6-10-22 1:36 PM,6-10-22 4:30 PM,,
TSR-328980,514758,Customer 35,Permanently Closed,Severity 1,Severity 1,6-10-22 9:23 AM,6-11-22 8:55 AM,,,,Internal,6-10-22 9:23 AM,6-10-22 10:02 AM,,
TSR-327250,512838,Customer 35,Permanently Closed,Severity 1,Severity 1,6-8-22 4:25 AM,6-8-22 5:46 AM,,,,Client,6-8-22 4:25 AM,6-8-22 5:30 AM,,
TSR-326834,512392,Customer 35,Permanently Closed,Severity 1,Severity 1,6-7-22 5:41 PM,6-7-22 6:47 PM,,,,Internal,6-7-22 5:41 PM,6-7-22 6:47 PM,,
TSR-326372,511884,Customer 35,Permanently Closed,Severity 1,Severity 2,6-7-22 5:00 AM,6-7-22 3:25 PM,,,,Client,6-7-22 5:03 AM,6-7-22 1:59 PM,,
TSR-325603,510996,Customer 35,Permanently Closed,Severity 1,Severity 1,6-5-22 10:01 PM,6-5-22 11:42 PM,,,,Internal,6-5-22 10:01 PM,6-5-22 10:49 PM,,
TSR-323700,508944,Customer 35,Permanently Closed,Severity 1,Severity 1,6-2-22 6:53 AM,6-2-22 7:56 AM,,,,Internal,6-2-22 6:53 AM,6-2-22 7:56 AM,,
TSR-323557,508794,Customer 35,Permanently Closed,Severity 1,Severity 1,6-2-22 1:47 AM,6-2-22 3:55 AM,,,,Internal,6-2-22 1:47 AM,6-2-22 3:54 AM,,
